EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk
2748,28,Non-binary,Australia,Sales Associate,Support,12,59,No,4.1,7.86,3.06,1.36,4.8,4.0,68,Yes,7.74,Yes,5,60K-80K,9.97,1,1.57,0
2749,46,Prefer not to say,Brazil,Marketing Manager,IT,10,48,Hybrid,3.53,8.11,4.87,3.48,6.1,9.6,64,No,4.08,No,2,<40K,6.27,29,1.61,0
2750,42,Male,Germany,Software Engineer,HR,4,51,Hybrid,1.66,9.29,8.84,1.18,4.2,6.8,34,No,7.86,Yes,9,40K-60K,2.35,28,7.32,0
2751,36,Male,USA,Marketing Manager,HR,0,56,Hybrid,9.47,2.07,1.62,4.22,8.4,8.3,34,No,5.37,No,9,<40K,7.01,5,7.91,1
2752,22,Male,UK,Data Scientist,Sales,8,55,No,5.45,2.47,4.32,3.33,4.8,5.0,75,Yes,6.74,Yes,8,100K+,9.92,21,4.9,0
2753,33,Non-binary,Brazil,Marketing Manager,Engineering,16,46,Hybrid,1.77,4.0,9.66,7.19,8.4,1.6,99,Yes,9.68,Yes,8,40K-60K,6.45,39,4.17,0
2754,28,Prefer not to say,UK,Software Engineer,IT,0,51,No,8.82,9.24,1.13,3.77,8.3,8.9,84,Yes,5.24,Yes,7,80K-100K,5.12,47,3.5,1
2755,36,Non-binary,India,IT Admin,Support,2,57,Hybrid,3.51,7.98,9.02,4.38,6.3,4.9,47,Yes,4.77,No,1,100K+,3.64,38,3.11,0
2756,42,Non-binary,Canada,Software Engineer,Sales,14,48,Yes,2.83,3.92,4.37,7.53,6.5,9.7,106,Yes,9.15,Yes,1,80K-100K,1.83,34,9.21,0
2757,40,Male,India,Sales Associate,Sales,20,56,Yes,3.53,1.79,2.71,5.33,5.5,2.5,7,Yes,9.12,Yes,1,80K-100K,3.05,21,3.66,0
2758,50,Non-binary,India,Customer Support,HR,9,45,Yes,6.08,6.55,1.13,6.01,9.0,9.9,26,Yes,9.93,No,4,60K-80K,5.98,24,6.83,0
2759,46,Female,Canada,Data Scientist,Marketing,7,49,No,1.67,3.31,1.63,8.57,7.4,2.2,8,No,5.96,Yes,9,60K-80K,7.78,49,8.08,0
2760,54,Non-binary,Australia,IT Admin,Engineering,11,54,No,5.34,5.78,2.55,2.86,8.8,3.7,91,Yes,4.1,Yes,8,40K-60K,8.9,13,1.2,0
2761,53,Female,USA,Project Manager,Marketing,14,48,No,9.06,9.48,1.23,9.9,6.1,5.9,29,Yes,3.16,Yes,6,40K-60K,8.14,45,1.3,1
2762,56,Non-binary,UK,IT Admin,IT,8,30,Hybrid,2.69,6.15,4.02,9.1,8.4,6.9,13,No,1.31,Yes,6,60K-80K,2.13,46,4.0,0
2763,59,Prefer not to say,India,IT Admin,Sales,9,48,No,3.98,9.31,1.4,3.58,6.2,7.2,22,Yes,7.54,No,2,40K-60K,7.96,23,7.26,0
2764,47,Prefer not to say,Canada,Marketing Manager,Marketing,19,36,No,4.57,4.54,7.23,9.04,8.3,4.8,28,Yes,3.1,No,2,<40K,6.23,32,3.35,0
2765,32,Male,Germany,Sales Associate,HR,8,58,No,6.28,6.7,8.37,7.79,4.7,0.8,25,No,6.46,No,9,100K+,5.22,8,1.01,0
2766,56,Non-binary,India,Marketing Manager,Engineering,14,52,No,9.27,9.05,8.99,9.38,7.2,5.0,85,Yes,9.25,Yes,2,<40K,6.15,47,3.59,1
2767,29,Female,UK,Marketing Manager,IT,20,40,Yes,4.55,6.29,5.94,7.22,7.4,3.3,14,No,9.55,No,0,100K+,1.07,11,1.81,0
2768,35,Female,USA,Project Manager,IT,20,34,Hybrid,1.62,6.53,9.52,7.07,7.3,6.6,114,Yes,1.04,Yes,7,60K-80K,1.61,13,2.97,0
2769,31,Non-binary,India,Data Scientist,Support,0,59,Yes,4.13,7.45,1.05,1.03,6.2,1.8,72,No,3.85,Yes,1,<40K,5.73,20,4.0,0
2770,23,Female,India,Software Engineer,HR,1,46,Hybrid,2.71,8.94,2.21,5.27,7.4,3.9,89,Yes,8.54,No,6,80K-100K,2.56,1,2.15,0
2771,30,Prefer not to say,Australia,HR Specialist,Sales,18,40,Hybrid,6.87,1.79,3.64,2.8,5.2,9.7,80,No,5.83,Yes,8,<40K,5.91,2,7.36,0
2772,24,Female,Canada,Marketing Manager,Support,13,53,Yes,1.26,4.03,8.1,3.92,7.0,0.9,72,Yes,8.27,Yes,1,40K-60K,4.19,11,3.3,0
2773,42,Male,Germany,HR Specialist,Engineering,7,55,No,3.63,4.58,8.97,9.81,6.8,6.0,66,No,8.68,No,0,<40K,9.17,46,6.95,0
2774,47,Prefer not to say,Germany,Data Scientist,Engineering,5,37,Yes,5.91,9.19,6.56,1.77,5.6,0.9,15,Yes,4.98,No,4,60K-80K,9.55,30,6.39,0
2775,29,Prefer not to say,Brazil,HR Specialist,Engineering,11,39,Hybrid,3.5,9.6,4.45,7.5,7.9,1.6,12,Yes,4.23,Yes,9,60K-80K,9.82,5,9.08,0
2776,23,Prefer not to say,USA,Marketing Manager,Support,14,41,Hybrid,5.96,2.08,6.99,2.56,4.4,6.0,89,Yes,5.1,Yes,4,40K-60K,9.09,7,1.79,0
2777,27,Non-binary,Brazil,Project Manager,Support,13,39,No,2.03,2.07,2.63,1.07,4.9,4.4,80,No,6.88,Yes,0,100K+,9.87,24,2.93,0
2778,49,Non-binary,UK,HR Specialist,Marketing,20,42,Yes,9.49,9.41,5.12,5.51,6.4,5.5,95,No,4.3,Yes,8,40K-60K,7.36,31,8.79,1
2779,50,Prefer not to say,USA,Data Scientist,Support,0,55,Hybrid,3.62,3.66,5.57,2.45,8.5,8.8,23,Yes,7.97,No,2,100K+,9.64,48,8.4,0
2780,47,Non-binary,India,Data Scientist,Support,10,47,Yes,9.31,3.18,1.94,9.69,6.9,8.2,117,Yes,9.14,No,1,60K-80K,6.78,30,2.73,1
2781,46,Female,India,Customer Support,Support,2,39,No,3.93,1.32,1.3,2.83,8.2,8.9,61,No,3.54,Yes,6,60K-80K,8.28,43,1.97,0
2782,33,Non-binary,Germany,Customer Support,Support,18,48,No,8.04,3.48,7.75,2.73,6.6,6.2,56,No,9.68,No,4,100K+,2.19,15,8.71,1
2783,26,Non-binary,UK,Project Manager,Marketing,17,49,Hybrid,3.22,7.24,5.81,1.29,7.9,4.9,35,No,6.6,Yes,3,<40K,7.14,36,2.6,0
2784,55,Prefer not to say,Canada,HR Specialist,Sales,19,46,No,7.03,4.83,3.99,3.97,5.6,4.6,59,No,8.9,No,3,<40K,9.38,10,8.84,1
2785,58,Male,UK,HR Specialist,Support,1,49,Hybrid,3.91,5.65,4.94,1.22,8.1,7.4,116,No,1.94,No,8,40K-60K,5.86,1,9.65,0
2786,36,Male,India,Customer Support,Support,6,45,Hybrid,5.58,9.26,9.62,5.49,6.0,5.2,85,No,3.26,Yes,8,60K-80K,2.68,7,2.99,0
2787,57,Male,Canada,Software Engineer,HR,7,34,No,7.06,2.03,4.46,5.55,6.8,1.1,72,Yes,3.89,No,0,<40K,5.74,44,8.56,1
2788,36,Female,UK,Sales Associate,Sales,18,32,No,6.3,1.64,1.93,1.48,4.9,1.4,21,Yes,3.73,Yes,9,60K-80K,7.36,26,4.81,0
2789,44,Non-binary,UK,Data Scientist,Sales,14,59,Yes,6.19,8.67,5.17,3.16,8.6,3.6,104,Yes,2.55,No,6,40K-60K,7.93,43,8.1,0
2790,27,Male,Canada,Software Engineer,HR,9,56,Yes,1.59,7.97,6.83,8.49,7.5,0.7,113,No,8.81,No,7,80K-100K,5.71,43,4.67,0
2791,42,Prefer not to say,India,Data Scientist,Support,0,44,Hybrid,3.24,3.37,1.11,5.16,8.3,2.4,109,No,4.77,Yes,4,60K-80K,2.96,49,1.63,0
2792,44,Male,UK,IT Admin,Engineering,5,55,Yes,6.15,3.92,3.99,4.91,5.0,6.6,83,Yes,9.67,No,6,80K-100K,9.34,30,7.41,0
2793,37,Male,Canada,IT Admin,Sales,12,31,Hybrid,1.16,3.79,4.54,7.29,4.3,0.1,2,Yes,6.25,No,7,60K-80K,7.96,1,2.36,0
2794,36,Non-binary,Australia,Software Engineer,Engineering,13,42,No,3.26,6.83,5.17,7.43,5.7,6.0,35,No,2.25,Yes,7,100K+,3.44,15,9.34,0
2795,46,Non-binary,Australia,IT Admin,Marketing,2,51,No,3.06,1.55,3.72,7.86,6.6,7.7,96,Yes,5.91,No,8,80K-100K,8.31,20,4.76,0
2796,57,Non-binary,India,Customer Support,Marketing,10,37,Yes,3.25,5.4,7.0,8.47,8.0,1.7,81,Yes,9.94,No,4,100K+,4.13,22,1.74,0
2797,32,Female,Canada,Customer Support,Marketing,2,52,Hybrid,5.82,2.2,9.5,3.09,6.0,1.8,35,No,6.09,Yes,1,100K+,3.81,25,3.06,0
2798,36,Female,Australia,Sales Associate,Marketing,18,56,Hybrid,6.24,8.38,9.23,1.6,5.3,0.3,9,Yes,1.02,Yes,5,40K-60K,8.77,36,8.76,0
2799,25,Male,Canada,Software Engineer,Marketing,9,59,Yes,9.18,4.43,6.98,4.42,5.9,5.1,99,Yes,9.4,No,0,40K-60K,8.86,37,3.89,1
2800,42,Non-binary,UK,Data Scientist,IT,14,46,Hybrid,4.47,5.75,5.56,8.7,7.5,6.5,20,No,3.11,No,9,<40K,4.59,46,8.71,0
2801,34,Male,India,HR Specialist,Engineering,10,33,Hybrid,9.34,1.26,8.43,1.7,5.7,4.6,88,No,7.2,Yes,5,80K-100K,1.08,45,2.55,1
2802,43,Prefer not to say,Australia,Data Scientist,HR,14,48,No,6.87,1.52,8.52,6.18,8.9,3.9,48,No,5.64,Yes,2,<40K,2.68,27,5.21,0
2803,40,Prefer not to say,Brazil,Marketing Manager,Engineering,12,51,Hybrid,9.21,7.08,8.47,7.31,4.9,4.5,103,No,3.93,No,2,80K-100K,9.18,19,8.9,1
2804,55,Non-binary,UK,Customer Support,Sales,4,54,Hybrid,8.5,7.9,2.42,5.33,7.8,7.8,114,Yes,3.54,No,6,40K-60K,9.09,19,1.44,1
2805,35,Non-binary,Brazil,Project Manager,HR,3,38,Hybrid,7.19,7.39,1.23,3.3,6.9,0.3,8,Yes,9.36,Yes,3,40K-60K,5.08,16,3.74,1
2806,25,Prefer not to say,Brazil,Project Manager,Marketing,12,52,Yes,4.2,7.63,9.85,3.94,5.2,7.8,111,No,9.21,No,4,40K-60K,3.74,21,9.19,0
2807,48,Non-binary,USA,Customer Support,IT,8,44,Yes,3.17,1.94,9.64,1.64,7.8,6.7,90,No,5.62,No,5,80K-100K,3.72,33,6.37,0
2808,50,Female,USA,Marketing Manager,Marketing,16,57,Yes,3.0,7.24,6.08,3.63,6.2,2.4,119,No,3.33,Yes,9,40K-60K,9.07,42,7.45,0
2809,49,Female,India,Project Manager,Sales,1,38,Hybrid,9.57,2.64,9.94,1.4,7.4,5.2,119,Yes,1.92,No,5,<40K,3.92,31,8.58,1
2810,56,Non-binary,Australia,IT Admin,Engineering,4,53,Hybrid,9.63,1.88,7.93,7.54,7.3,0.5,78,Yes,2.41,No,1,100K+,5.6,34,5.71,1
2811,29,Prefer not to say,Australia,Customer Support,IT,15,50,Yes,7.52,7.81,5.66,9.08,4.6,3.8,51,Yes,5.7,Yes,2,80K-100K,7.58,15,8.61,1
2812,37,Male,Australia,Project Manager,HR,6,38,Yes,8.95,9.0,4.5,6.7,8.2,1.7,95,No,3.77,No,0,100K+,2.89,36,6.75,1
2813,57,Non-binary,Canada,Customer Support,HR,0,43,Hybrid,9.27,7.45,6.34,6.91,7.4,0.2,47,No,1.38,No,2,<40K,3.28,26,7.17,1
2814,51,Non-binary,UK,Sales Associate,IT,11,52,Hybrid,5.6,8.25,5.64,5.25,7.9,3.6,59,Yes,5.1,Yes,7,60K-80K,4.22,30,2.38,0
2815,39,Male,Australia,HR Specialist,Sales,20,50,No,6.66,9.92,9.94,2.4,6.2,7.3,116,Yes,7.72,Yes,3,40K-60K,6.89,31,9.45,0
2816,23,Non-binary,UK,HR Specialist,Support,10,45,Yes,4.77,2.21,5.41,1.07,5.0,9.2,107,No,9.03,Yes,1,<40K,8.36,25,8.16,0
2817,34,Male,India,Data Scientist,Marketing,11,53,Hybrid,4.77,9.69,8.52,4.1,5.6,6.6,118,No,6.27,No,3,60K-80K,5.92,4,3.29,0
2818,25,Prefer not to say,Brazil,Marketing Manager,HR,18,52,Yes,1.35,6.41,8.32,7.76,8.5,4.0,49,No,7.51,No,6,80K-100K,2.2,12,6.22,0
2819,47,Female,Australia,Customer Support,Marketing,11,54,Yes,4.9,8.32,1.64,9.64,8.7,10.0,38,No,4.28,No,8,<40K,5.02,19,4.39,0
2820,46,Prefer not to say,India,Software Engineer,Support,11,55,Yes,7.06,6.85,1.78,4.88,6.4,2.8,15,No,5.47,No,4,80K-100K,2.15,9,6.94,1
2821,51,Female,Australia,Data Scientist,Sales,13,46,No,4.8,6.13,6.94,4.29,5.5,1.9,27,No,7.57,Yes,4,100K+,1.79,25,9.94,0
2822,32,Male,USA,Data Scientist,Marketing,1,42,Hybrid,8.85,7.33,3.33,5.01,7.7,4.6,114,No,7.55,Yes,4,100K+,6.31,48,1.41,1
2823,28,Female,Germany,Customer Support,IT,1,38,Hybrid,3.99,3.88,6.92,4.85,7.8,5.0,5,No,4.82,Yes,9,80K-100K,9.61,47,9.57,0
2824,52,Prefer not to say,India,Customer Support,HR,3,44,Yes,2.19,9.32,2.3,6.63,8.1,3.5,60,Yes,5.89,No,8,100K+,8.54,41,1.65,0
2825,31,Female,Australia,Data Scientist,IT,19,36,Hybrid,8.3,2.04,4.57,7.61,4.2,7.0,5,Yes,9.31,Yes,6,100K+,7.97,7,5.15,1
2826,34,Male,Germany,Data Scientist,HR,15,30,No,7.07,3.86,1.92,8.06,4.0,1.8,101,Yes,6.69,No,2,40K-60K,7.54,27,5.34,1
2827,52,Female,India,HR Specialist,Marketing,9,30,Yes,3.18,1.28,3.54,6.85,5.8,5.1,110,No,6.78,No,1,80K-100K,9.07,48,3.42,0
2828,28,Non-binary,Canada,Software Engineer,Engineering,12,34,No,5.83,3.44,1.79,4.94,4.8,5.0,65,Yes,8.06,No,8,80K-100K,7.78,47,6.1,0
2829,57,Prefer not to say,Australia,IT Admin,Engineering,1,53,No,4.62,2.96,9.74,9.55,8.0,8.2,104,Yes,2.04,Yes,2,60K-80K,6.64,43,8.51,0
2830,41,Non-binary,Canada,Data Scientist,HR,2,38,Hybrid,9.45,1.45,4.56,7.4,6.7,9.3,39,Yes,5.71,No,7,40K-60K,4.28,6,3.65,1
2831,25,Male,USA,IT Admin,HR,18,41,Hybrid,6.47,5.43,9.11,4.84,8.1,6.6,70,No,9.63,No,3,<40K,1.91,35,1.63,0
2832,28,Female,Australia,HR Specialist,Sales,5,35,No,2.43,5.22,9.74,5.02,4.9,3.1,90,No,4.25,Yes,4,40K-60K,5.15,32,6.69,0
2833,22,Non-binary,Brazil,Data Scientist,Engineering,18,57,Hybrid,5.52,1.7,9.19,8.36,7.1,6.9,61,No,3.65,Yes,7,<40K,9.32,14,7.77,0
2834,34,Non-binary,USA,Project Manager,HR,20,42,No,8.76,3.36,5.09,4.96,6.9,2.5,27,Yes,6.41,No,4,80K-100K,6.25,6,9.59,1
2835,43,Female,Germany,Data Scientist,HR,19,55,No,7.04,9.58,8.01,5.65,5.7,9.7,79,Yes,2.99,No,9,40K-60K,2.66,49,2.44,1
2836,42,Female,India,Customer Support,Marketing,18,57,Yes,8.58,2.0,2.38,3.62,6.6,8.2,46,No,6.0,No,1,60K-80K,6.84,18,9.11,1
2837,43,Prefer not to say,UK,Marketing Manager,Marketing,7,37,No,3.25,3.75,1.85,8.55,6.9,4.3,8,Yes,2.4,Yes,5,100K+,5.19,31,5.34,0
2838,49,Non-binary,USA,Marketing Manager,HR,13,44,No,9.0,1.32,8.89,5.7,8.4,7.8,51,Yes,6.22,Yes,6,<40K,9.38,16,3.12,1
2839,30,Non-binary,UK,Data Scientist,IT,9,35,Hybrid,7.8,2.34,1.28,5.97,4.3,4.1,14,No,6.42,Yes,0,100K+,2.45,3,9.66,1
2840,47,Male,UK,Sales Associate,Support,2,56,Yes,7.56,7.29,9.75,8.93,8.1,0.7,33,No,4.77,Yes,9,80K-100K,7.41,31,3.15,1
2841,30,Prefer not to say,India,Project Manager,Sales,5,35,Hybrid,4.12,4.3,7.05,9.28,8.9,7.1,19,No,4.44,Yes,8,80K-100K,7.13,38,7.6,0
2842,36,Male,Germany,Software Engineer,IT,14,33,Yes,8.99,5.07,4.78,8.42,7.7,4.0,77,No,3.21,No,5,80K-100K,9.85,17,8.06,1
2843,31,Non-binary,India,Data Scientist,Marketing,17,40,Hybrid,6.74,2.41,2.27,1.59,7.7,9.3,59,No,3.98,No,3,100K+,6.08,5,4.87,0
2844,45,Male,Australia,IT Admin,Sales,13,50,No,8.67,7.14,7.51,4.99,5.1,3.1,57,No,5.49,No,1,80K-100K,8.84,16,7.21,1
2845,29,Non-binary,USA,Software Engineer,HR,18,59,Yes,4.25,7.76,6.07,4.09,6.6,8.4,74,No,3.23,No,8,80K-100K,1.22,17,6.15,0
2846,45,Non-binary,UK,Project Manager,IT,9,47,Yes,2.31,2.63,7.4,2.92,7.5,6.8,93,No,8.05,Yes,5,100K+,2.11,31,2.73,0
2847,37,Male,India,Data Scientist,Engineering,14,32,Yes,3.99,1.4,4.76,9.18,7.0,8.5,66,No,7.38,Yes,8,80K-100K,4.11,16,7.84,0
2848,47,Male,India,Sales Associate,IT,3,32,Yes,5.1,1.73,1.6,9.01,5.9,2.9,1,No,3.42,No,1,<40K,6.57,21,9.35,0
2849,48,Female,India,HR Specialist,Marketing,1,59,Hybrid,5.8,6.91,3.83,5.19,8.7,4.6,49,No,1.88,No,4,40K-60K,5.04,41,5.4,0
2850,58,Female,USA,Sales Associate,IT,2,41,Hybrid,5.6,2.22,3.84,2.21,6.6,8.2,13,No,1.0,Yes,5,<40K,2.82,39,9.95,0
2851,25,Female,Germany,Customer Support,Marketing,6,56,Yes,5.91,5.45,1.08,1.12,8.8,6.4,55,Yes,6.37,No,4,80K-100K,6.3,37,4.85,0
2852,45,Non-binary,Brazil,Sales Associate,HR,15,50,Yes,8.58,2.37,1.09,4.95,6.8,3.6,92,No,2.9,No,5,80K-100K,6.1,41,5.32,1
2853,40,Male,India,IT Admin,Marketing,9,59,Yes,2.53,2.53,3.98,1.36,8.0,5.1,68,Yes,1.11,Yes,2,80K-100K,5.72,10,7.07,0
2854,57,Prefer not to say,USA,HR Specialist,Engineering,18,50,Hybrid,3.84,1.04,7.55,6.49,7.7,10.0,43,Yes,4.23,No,8,80K-100K,1.82,32,2.67,0
2855,31,Non-binary,UK,Customer Support,Marketing,16,35,Yes,9.0,3.89,6.62,6.48,7.3,7.4,45,Yes,9.66,Yes,1,100K+,9.34,25,9.12,1
2856,46,Prefer not to say,Australia,HR Specialist,Support,18,50,Yes,6.04,1.81,3.15,9.09,4.1,6.1,5,No,7.21,No,1,40K-60K,6.33,33,8.21,0
2857,39,Male,Brazil,Marketing Manager,IT,4,57,Yes,6.25,4.55,6.42,2.71,4.4,8.3,7,No,8.72,No,4,100K+,3.38,39,8.85,0
2858,40,Non-binary,Canada,HR Specialist,HR,19,35,Hybrid,5.3,6.38,6.83,4.34,6.9,4.4,38,No,2.3,No,9,100K+,7.19,37,6.49,0
2859,57,Prefer not to say,Brazil,Data Scientist,Sales,12,37,No,5.94,4.31,5.7,8.74,8.6,9.5,102,No,1.66,Yes,2,80K-100K,3.86,38,8.95,0
2860,31,Prefer not to say,Brazil,Software Engineer,IT,12,44,No,2.78,7.35,5.69,5.27,7.0,5.5,107,Yes,1.1,Yes,1,<40K,5.55,38,7.12,0
2861,54,Female,USA,Marketing Manager,IT,10,47,Hybrid,5.92,7.67,4.33,1.54,5.2,3.3,92,Yes,9.6,Yes,5,<40K,4.07,28,5.6,0
2862,26,Female,Canada,Marketing Manager,Marketing,10,49,No,9.97,7.27,2.11,2.0,5.6,0.9,102,No,3.7,Yes,5,60K-80K,8.92,15,9.39,1
2863,56,Female,India,Software Engineer,HR,15,58,Yes,6.09,9.43,4.47,8.32,7.1,3.8,43,No,5.14,Yes,6,40K-60K,9.95,8,4.96,0
2864,55,Non-binary,India,IT Admin,Marketing,14,45,Yes,1.4,3.14,4.11,7.69,7.0,5.7,26,No,4.55,Yes,3,60K-80K,2.45,1,5.51,0
2865,54,Male,Brazil,Marketing Manager,Support,16,35,Hybrid,8.17,2.71,6.33,8.88,8.8,7.0,15,No,7.57,No,7,100K+,1.21,10,2.53,1
2866,42,Male,USA,HR Specialist,IT,17,57,Hybrid,4.57,6.49,8.71,2.07,6.6,8.8,90,Yes,3.79,No,2,60K-80K,2.97,35,9.53,0
2867,38,Female,Canada,Sales Associate,Support,18,50,No,2.38,6.35,4.38,7.84,5.8,9.4,38,No,5.82,No,9,60K-80K,6.31,48,2.99,0
2868,43,Female,India,Project Manager,Marketing,3,46,No,8.76,5.59,7.39,6.9,6.6,1.0,103,Yes,9.96,No,0,60K-80K,2.57,33,2.81,1
2869,58,Female,UK,IT Admin,HR,4,38,Yes,2.78,1.04,8.31,3.09,7.9,6.0,0,No,5.0,Yes,4,40K-60K,8.3,16,1.91,0
2870,36,Prefer not to say,Germany,HR Specialist,Support,6,48,Hybrid,9.29,6.0,2.91,9.77,6.7,6.7,108,No,5.96,No,5,<40K,4.68,14,5.08,1
2871,56,Female,Germany,Customer Support,Sales,1,47,No,4.98,9.4,9.11,6.13,5.6,1.7,50,No,5.52,Yes,2,<40K,6.49,5,3.46,0
2872,49,Prefer not to say,India,Customer Support,IT,0,54,No,7.69,4.01,1.63,9.16,5.7,5.5,62,No,8.23,No,1,60K-80K,5.1,16,7.67,1
2873,28,Male,Canada,Sales Associate,IT,11,52,Yes,5.92,9.71,9.12,8.73,7.8,3.3,32,No,3.4,No,2,40K-60K,9.13,21,3.77,0
2874,53,Non-binary,Australia,IT Admin,Engineering,9,34,Yes,3.31,4.21,2.47,4.0,4.3,0.8,119,No,2.53,Yes,2,<40K,1.32,11,7.49,0
2875,32,Non-binary,India,IT Admin,Engineering,7,57,Yes,7.04,2.26,4.03,5.82,5.4,0.7,49,Yes,7.79,Yes,6,80K-100K,7.56,7,2.76,1
2876,31,Non-binary,Australia,Sales Associate,HR,0,35,Yes,9.62,4.59,6.45,4.88,4.8,7.6,102,Yes,4.74,No,0,<40K,6.87,8,3.07,1
2877,30,Non-binary,Australia,IT Admin,HR,11,41,No,7.93,5.45,9.15,7.38,8.7,6.2,53,No,9.22,Yes,3,<40K,6.85,17,8.26,1
2878,35,Prefer not to say,Canada,Marketing Manager,IT,1,40,Hybrid,6.44,6.67,3.3,6.29,4.5,7.2,26,Yes,6.8,Yes,2,40K-60K,4.73,30,4.34,0
2879,34,Prefer not to say,Australia,Data Scientist,Sales,9,45,Hybrid,9.92,5.54,7.87,8.06,7.8,6.9,80,No,6.08,No,9,40K-60K,1.14,14,2.01,1
2880,46,Female,UK,Data Scientist,Marketing,16,49,Yes,3.39,5.83,7.39,1.11,7.2,1.3,78,Yes,1.63,Yes,6,<40K,7.2,49,9.65,0
2881,23,Prefer not to say,Canada,IT Admin,IT,2,46,Yes,1.56,1.22,2.44,7.19,7.2,1.5,85,No,7.57,Yes,0,80K-100K,8.47,44,2.6,0
2882,56,Female,India,Marketing Manager,Engineering,6,49,No,1.29,3.28,5.32,3.87,7.8,2.5,18,Yes,7.17,Yes,7,80K-100K,1.77,33,2.35,0
2883,28,Female,Brazil,Marketing Manager,Sales,11,38,Yes,7.4,3.8,5.33,3.02,6.0,4.0,27,No,6.76,No,9,60K-80K,4.97,24,4.23,1
2884,42,Non-binary,UK,Software Engineer,Marketing,7,30,Hybrid,8.47,9.88,3.74,8.21,6.0,9.4,22,Yes,3.41,Yes,6,60K-80K,2.46,7,1.86,1
2885,39,Prefer not to say,USA,Software Engineer,Engineering,19,55,Yes,6.72,3.66,8.02,1.8,5.4,6.7,63,Yes,9.52,Yes,7,<40K,6.5,38,2.4,0
2886,24,Prefer not to say,Germany,Project Manager,Marketing,11,32,Hybrid,9.15,9.07,9.33,3.06,7.0,2.6,99,No,3.89,Yes,7,<40K,8.07,15,8.62,1
2887,32,Female,India,Project Manager,Engineering,2,50,Yes,7.28,3.74,7.45,2.83,8.6,0.6,112,No,2.37,No,8,<40K,7.0,43,2.54,1
2888,45,Female,India,Project Manager,Support,16,52,Yes,4.34,1.86,9.76,4.78,8.6,6.8,38,No,9.88,No,0,80K-100K,3.86,25,2.0,0
2889,40,Male,India,Project Manager,Engineering,8,38,Hybrid,2.63,3.23,1.45,3.9,7.5,6.3,111,No,7.72,No,8,100K+,2.26,17,8.92,0
2890,25,Male,UK,Sales Associate,HR,9,51,No,9.32,3.46,1.34,7.48,8.5,6.8,48,No,4.73,Yes,0,60K-80K,8.15,33,4.99,1
2891,47,Female,USA,Sales Associate,Sales,5,48,No,1.93,9.8,9.04,7.29,8.8,2.6,58,Yes,9.42,No,2,60K-80K,3.92,2,2.41,0
2892,59,Male,Brazil,Software Engineer,Engineering,0,42,Yes,5.89,7.07,9.08,3.93,8.0,5.2,19,No,1.82,Yes,6,100K+,1.2,39,6.23,0
2893,53,Male,Canada,Data Scientist,IT,11,52,Yes,3.83,9.39,1.96,4.93,6.0,3.6,60,No,1.79,No,7,<40K,6.14,10,1.37,0
2894,57,Female,USA,Marketing Manager,HR,4,43,Hybrid,3.44,8.51,4.22,2.87,6.4,8.2,110,Yes,7.14,No,4,60K-80K,3.22,14,4.85,0
2895,58,Female,UK,Customer Support,Sales,12,49,Hybrid,6.81,6.21,8.52,7.04,8.7,0.7,8,Yes,2.6,Yes,0,80K-100K,8.57,12,6.31,0
2896,54,Prefer not to say,India,Data Scientist,Support,14,48,Yes,3.08,7.08,2.16,4.57,7.4,2.8,116,Yes,9.25,Yes,2,100K+,2.29,17,9.61,0
2897,57,Female,Germany,HR Specialist,Support,10,59,Hybrid,9.25,6.62,3.41,2.2,8.1,6.0,22,No,8.56,Yes,6,80K-100K,4.91,14,3.94,1
2898,24,Female,India,Sales Associate,Engineering,7,52,No,4.65,7.0,7.13,2.15,4.6,2.1,108,No,3.76,Yes,1,<40K,3.28,10,7.89,0
2899,30,Non-binary,Canada,Project Manager,Marketing,4,56,No,7.1,3.38,9.84,3.9,5.0,6.7,6,Yes,9.0,Yes,1,60K-80K,7.21,44,2.19,1
2900,29,Prefer not to say,Australia,Project Manager,Support,1,56,Hybrid,7.55,4.67,8.17,7.73,5.7,1.4,30,Yes,1.39,Yes,8,80K-100K,5.94,39,4.9,1
2901,54,Prefer not to say,Germany,HR Specialist,Engineering,11,36,Hybrid,7.15,6.33,8.0,1.23,4.9,0.2,59,No,5.94,Yes,5,100K+,8.12,40,3.01,1
2902,27,Prefer not to say,India,Data Scientist,Sales,1,33,Hybrid,9.13,1.32,4.08,3.32,8.5,8.6,114,Yes,9.42,No,3,<40K,5.13,29,5.43,1
2903,25,Non-binary,Brazil,Project Manager,HR,15,41,No,3.08,5.35,6.95,2.46,5.1,3.3,60,No,8.7,No,9,60K-80K,1.04,45,4.76,0
2904,34,Female,Germany,Data Scientist,Engineering,20,52,Yes,1.77,8.74,2.02,9.61,6.8,1.6,74,Yes,4.2,No,8,60K-80K,2.94,6,9.82,0
2905,23,Prefer not to say,Australia,Marketing Manager,Support,2,56,Hybrid,1.5,5.43,9.93,7.35,4.4,1.7,103,Yes,2.65,Yes,6,<40K,9.99,40,9.26,0
